bench-size,solver-version,Runtime (s),Reported Runtime (s),runtime-difference,runtime-difference-%,Num. variables,Num. constraints,bench-size-category
tulipa-1_EU_investment_simple-28-52.1h,scip-10.0.0,10.52923261001706,10.301834,0.22739861001705997,2.159688349944161,31363,46592,M
temoa-US_9R_TS_NZ_trunc_4periods-9-12ts,gurobi-10.0.0,1718.712405184,1709.2269201278689,9.48548505613121,0.5518948386897646,708899,665474,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon48_Day332-73-1h,gurobi-10.0.0,2556.195753105003,2555.4126501083374,0.7831029966655478,0.030635486179582103,29520,24192,M
OEMOF-tuple-as-label-1-8760ts,gurobi-10.0.0,1.3579387810023036,0.0755190849304199,1.2824196960718837,94.43869738555675,70081,43801,M
OEMOF-tuple-as-label-1-8760ts,highs-1.5.0.dev0,0.740015786002914,0.1995751857757568,0.5404406002271571,73.03095561599669,70081,43801,M
OEMOF-tuple-as-label-1-8760ts,scip-8.0.3,0.9917547889999696,0.467443,0.5243117889999696,52.86707912231575,70081,43801,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day29-73-1h,gurobi-10.0.0,104.88162735799416,104.78746795654295,0.09415940145120771,0.08977683110294608,17640,19584,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day29-73-1h,highs-1.5.0.dev0,1740.2022881449957,1740.0663113594055,0.13597678559017368,0.007813849373518577,17640,19584,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day29-73-1h,scip-8.0.3,1668.1393358610003,1667.99251,0.1468258610002522,0.008801774398807572,17640,19584,M
tulipa-1_EU_investment_simple-28-2.2h,gurobi-10.0.0,63.27659916900302,58.423052072525024,4.853547096477996,7.670366549749056,745559,1118208,M
genx-6_three_zones_w_multistage-no_uc-3-1h,gurobi-10.0.0,233.90724408700044,230.3328559398651,3.5743881471353234,1.5281220387538963,103612,114708,M
genx-6_three_zones_w_multistage-no_uc-3-1h,highs-1.5.0.dev0,167.66629709099652,166.66051602363586,1.0057810673606582,0.5998707461254402,103612,114708,M
genx-6_three_zones_w_multistage-no_uc-3-1h,scip-8.0.3,989.9429288949976,988.987038,0.9558908949976512,0.09656020232041496,103612,114708,M
temoa-US_9R_TS_NZ_trunc_4periods-9-12ts,gurobi-11.0.0,2082.416368762999,2072.3648869991302,10.05148176386865,0.4826835744591968,708899,665474,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon48_Day332-73-1h,gurobi-11.0.0,2526.8329990290003,2526.08491897583,0.7480800531702698,0.02960544101876691,29520,24192,M
OEMOF-tuple-as-label-1-8760ts,gurobi-11.0.0,1.1005074190034063,0.0758070945739746,1.0247003244294317,93.11162348704349,70081,43801,M
OEMOF-tuple-as-label-1-8760ts,highs-1.6.0.dev0,0.8241896249965066,0.2280080318450927,0.596181593151414,72.33548871158636,70081,43801,M
OEMOF-tuple-as-label-1-8760ts,scip-8.1.0,0.889988966009696,0.4672389999999999,0.4227499660096961,47.50058508085935,70081,43801,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day29-73-1h,gurobi-11.0.0,90.87020376299915,90.79363417625429,0.07656958674486702,0.08426258946724724,17640,19584,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day29-73-1h,highs-1.6.0.dev0,1667.171968552997,1667.0873413085938,0.08462724440323655,0.005076095687758462,17640,19584,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day29-73-1h,scip-8.1.0,1626.6270525220025,1626.508938,0.1181145220025428,0.007261315482206708,17640,19584,M
tulipa-1_EU_investment_simple-28-2.2h,gurobi-11.0.0,69.60015963300248,65.79237794876099,3.8077816842414904,5.470938147727962,745559,1118208,M
genx-6_three_zones_w_multistage-no_uc-3-1h,gurobi-11.0.0,152.70521855900006,151.27288699150083,1.432331567499233,0.9379715906341664,103612,114708,M
genx-6_three_zones_w_multistage-no_uc-3-1h,highs-1.6.0.dev0,160.79502036700433,159.94938731193542,0.8456330550689017,0.525907489634193,103612,114708,M
genx-6_three_zones_w_multistage-no_uc-3-1h,scip-8.1.0,963.2882332890003,962.484209,0.804024289000381,0.08346663659070797,103612,114708,M
temoa-US_9R_TS_NZ_trunc_4periods-9-12ts,gurobi-12.0.0,1817.6245470150025,1807.571442127228,10.053104887774452,0.5530902905269509,708899,665474,M
temoa-US_9R_TS_NZ_trunc_4periods-9-12ts,highs-1.9.0,3460.7347949950054,3449.084481239319,11.650313755686511,0.33664277807520715,708899,665474,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon48_Day332-73-1h,gurobi-12.0.0,1928.721637156996,1928.0696721076963,0.6519650492996334,0.033802962373598554,29520,24192,M
OEMOF-tuple-as-label-1-8760ts,gurobi-12.0.0,1.0694705430069007,0.0770490169525146,0.992421526054386,92.79559241193448,70081,43801,M
OEMOF-tuple-as-label-1-8760ts,highs-1.9.0,0.7588983290042961,0.2127790451049804,0.5461192838993156,71.96211442655898,70081,43801,M
OEMOF-tuple-as-label-1-8760ts,scip-9.2.0,0.8798668589879526,0.4549809999999999,0.42488585898795267,48.28979005717618,70081,43801,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day29-73-1h,gurobi-12.0.0,56.170571927999845,56.091856956481934,0.07871497151791118,0.14013560627228264,17640,19584,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day29-73-1h,highs-1.9.0,1387.658822049998,1387.513875246048,0.14494680395000614,0.010445420851782228,17640,19584,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day29-73-1h,scip-9.2.0,1620.467859190001,1620.34988,0.11797919000105139,0.007280563408398849,17640,19584,M
tulipa-1_EU_investment_simple-28-2.2h,gurobi-12.0.0,98.68898326299676,94.29726004600523,4.391723216991522,4.45006430483532,745559,1118208,M
genx-6_three_zones_w_multistage-no_uc-3-1h,gurobi-12.0.0,200.5858987919928,199.16801619529724,1.4178825966955628,0.7068705254131071,103612,114708,M
genx-6_three_zones_w_multistage-no_uc-3-1h,highs-1.9.0,159.10011009899608,158.0327503681183,1.0673597308777971,0.6708730309574639,103612,114708,M
genx-6_three_zones_w_multistage-no_uc-3-1h,scip-9.2.0,963.7794418289996,962.970776,0.8086658289995512,0.08390569396924637,103612,114708,M
temoa-US_9R_TS_NZ_trunc_4periods-9-12ts,gurobi-13.0.0,1734.7496437319787,1724.965970993042,9.78367273893673,0.563981827250245,708899,665474,M
temoa-US_9R_TS_NZ_trunc_4periods-9-12ts,highs-hipo-1.12.0-hipo,848.4087558590109,848.4087558590109,0.0,0.0,708899,665474,M
temoa-US_9R_TS_NZ_trunc_4periods-9-12ts,highs-ipx-1.12.0-hipo,571.6662972980121,571.6662972980121,0.0,0.0,708899,665474,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon48_Day332-73-1h,gurobi-13.0.0,1727.9972080510051,1727.2783331871033,0.718874863901874,0.041601621840158386,29520,24192,M
OEMOF-tuple-as-label-1-8760ts,gurobi-13.0.0,1.1108724339865148,0.0773000717163086,1.0335723622702062,93.0414987939788,70081,43801,M
OEMOF-tuple-as-label-1-8760ts,highs-hipo-1.12.0-hipo,1.7817458430072293,1.7817458430072293,0.0,0.0,70081,43801,M
OEMOF-tuple-as-label-1-8760ts,highs-ipx-1.12.0-hipo,1.4934939949889667,1.4934939949889667,0.0,0.0,70081,43801,M
OEMOF-tuple-as-label-1-8760ts,highs-1.12.0,0.9272031209839042,0.2708816528320312,0.656321468151873,70.78507969811572,70081,43801,M
OEMOF-tuple-as-label-1-8760ts,scip-10.0.0,0.9458848389913328,0.4805709999999999,0.4653138389913329,49.193497961922255,70081,43801,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day29-73-1h,gurobi-13.0.0,94.39558973998646,94.31821298599245,0.07737675399401667,0.08197072999612763,17640,19584,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day29-73-1h,highs-1.12.0,1008.2518913639942,1008.1609289646148,0.09096239937946393,0.00902179308152918,17640,19584,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day29-73-1h,scip-10.0.0,1633.450458284991,1633.325955,0.12450328499107854,0.00762210352689841,17640,19584,M
tulipa-1_EU_investment_simple-28-2.2h,gurobi-13.0.0,90.10174280998764,86.20719408988953,3.894548720098115,4.32238999894951,745559,1118208,M
genx-6_three_zones_w_multistage-no_uc-3-1h,gurobi-13.0.0,180.68787302801505,179.25116395950317,1.436709068511874,0.7951330902484623,103612,114708,M
genx-6_three_zones_w_multistage-no_uc-3-1h,highs-hipo-1.12.0-hipo,35.83172514400212,35.83172514400212,0.0,0.0,103612,114708,M
genx-6_three_zones_w_multistage-no_uc-3-1h,highs-ipx-1.12.0-hipo,61.15120237699011,61.15120237699011,0.0,0.0,103612,114708,M
genx-6_three_zones_w_multistage-no_uc-3-1h,highs-1.12.0,157.91092143399874,157.05902910232544,0.851892331673298,0.5394765124142217,103612,114708,M
genx-6_three_zones_w_multistage-no_uc-3-1h,scip-10.0.0,965.1333971459826,964.297094,0.8363031459825834,0.08665156013206401,103612,114708,M
SWITCH-China-open-model-32-433ts,gurobi-13.0.0,716.099566616,593.7976639270782,122.3019026889217,17.078896342148557,13338520,14588407,L
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon48_Day29-73-1h,gurobi-10.0.0,483.8345795569985,483.3785741329193,0.4560054240791942,0.0942482086536095,35280,41472,M
OEMOF-result-object-1-8760ts,gurobi-10.0.0,0.7432489290004014,0.0870471000671386,0.6562018289332628,88.28829794827844,70081,43801,M
OEMOF-result-object-1-8760ts,highs-1.5.0.dev0,0.7681543970029452,0.2811012268066406,0.48705317019630456,63.40563460895442,70081,43801,M
OEMOF-result-object-1-8760ts,scip-8.0.3,2.011490497003251,1.542503,0.46898749700325126,23.315421957098774,70081,43801,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,gurobi-10.0.0,42.55571528900328,42.4133288860321,0.14238640297118366,0.3345882027930039,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,highs-1.5.0.dev0,417.2579458209948,416.9028792381287,0.3550665828660726,0.08509522381112367,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,scip-8.0.3,1294.8783702690052,1294.669039,0.20933126900513344,0.016166095118389057,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,gurobi-10.0.0,98.7602809240052,98.52754998207092,0.23273094193427823,0.2356523693096436,14760,12096,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,highs-1.5.0.dev0,1025.3713397739994,1025.2764585018158,0.09488127218355658,0.009253357150051534,14760,12096,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,scip-8.0.3,1739.7962604260028,1739.692171,0.10408942600292903,0.005982851462012105,14760,12096,M
pypsa-power+ely+battery-mod-1-1h,gurobi-10.0.0,13.841102698999748,13.123753786087036,0.717348912912712,5.182743951206666,87611,201491,M
pypsa-power+ely+battery-mod-1-1h,highs-1.5.0.dev0,42.81054182100343,41.89698028564453,0.9135615353589017,2.133963964246526,87611,201491,M
pypsa-power+ely+battery-mod-1-1h,scip-8.0.3,191.9952481739965,191.085269,0.9099791739964758,0.4739592165175897,87611,201491,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,gurobi-10.0.0,5.978178195997316,5.358130931854248,0.6200472641430679,10.371843123683064,92084,91288,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,highs-1.5.0.dev0,19.91534291500284,19.221635341644287,0.6937075733585516,3.483282092200182,92084,91288,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,scip-8.0.3,85.27569630599464,84.608388,0.6673083059946379,0.782530468704866,92084,91288,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon48_Day29-73-1h,gurobi-11.0.0,506.0931920700023,505.7081038951874,0.38508817481493907,0.07609036850305508,35280,41472,M
OEMOF-result-object-1-8760ts,gurobi-11.0.0,0.6337544169946341,0.0845558643341064,0.5491985526605276,86.65794477061256,70081,43801,M
OEMOF-result-object-1-8760ts,highs-1.6.0.dev0,0.7751051499944879,0.2909367084503174,0.4841684415441705,62.46487222380262,70081,43801,M
OEMOF-result-object-1-8760ts,scip-8.1.0,1.95246213999053,1.55612,0.39634213999053003,20.299606935909775,70081,43801,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,gurobi-11.0.0,34.350268951006,34.22081398963928,0.12945496136671863,0.3768673880002542,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,highs-1.6.0.dev0,410.3225393430039,410.1047174930573,0.21782184994657428,0.05308551908831138,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,scip-8.1.0,1295.8047287439986,1295.616306,0.18842274399867165,0.01454098289804102,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,cbc-2.10.11,3380.6046685939946,3380.42,0.18466859399450186,0.005462590633861551,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,gurobi-11.0.0,88.31783511300455,88.12187695503235,0.19595815797219984,0.22187835302061834,14760,12096,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,highs-1.6.0.dev0,999.9305779449932,999.8708975315094,0.059680413483761185,0.005968455690835394,14760,12096,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,scip-8.1.0,1742.0926936210017,1742.012794,0.07989962100168668,0.004586416170290714,14760,12096,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,cbc-2.10.11,2161.690769363005,2161.61,0.08076936300494708,0.003736397645290762,14760,12096,M
pypsa-power+ely+battery-mod-1-1h,gurobi-11.0.0,13.434262477996526,12.783050060272217,0.6512124177243095,4.847399838963291,87611,201491,M
pypsa-power+ely+battery-mod-1-1h,highs-1.6.0.dev0,41.47759235100239,40.73607134819031,0.7415210028120853,1.7877628878190297,87611,201491,M
pypsa-power+ely+battery-mod-1-1h,scip-8.1.0,191.2153887010063,190.405958,0.8094307010063062,0.4233083469406176,87611,201491,M
pypsa-power+ely+battery-mod-1-1h,cbc-2.10.11,159.00549780800063,158.26,0.7454978080006356,0.4688503342826707,87611,201491,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,gurobi-11.0.0,6.066706206998788,5.394176006317139,0.6725302006816491,11.08559039674267,92084,91288,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,highs-1.6.0.dev0,19.369112857995788,18.896499156951904,0.47261370104388334,2.4400379331198074,92084,91288,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,scip-8.1.0,84.583421000003,84.01872,0.5647010000029979,0.667626106069862,92084,91288,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon48_Day29-73-1h,gurobi-12.0.0,464.6075985750067,464.1762359142304,0.43136266077630125,0.09284451268109462,35280,41472,M
OEMOF-result-object-1-8760ts,gurobi-12.0.0,0.6972491049964447,0.0896990299224853,0.6075500750739593,87.13529651315325,70081,43801,M
OEMOF-result-object-1-8760ts,highs-1.9.0,0.7863298800075427,0.2809751033782959,0.5053547766292468,64.26752810466763,70081,43801,M
OEMOF-result-object-1-8760ts,scip-9.2.0,1.9578562130045607,1.555341,0.4025152130045606,20.558977228815678,70081,43801,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,gurobi-12.0.0,30.77693998599716,30.649286031723022,0.1276539542741375,0.41477143059776994,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,highs-1.9.0,524.0558623399993,523.6746854782104,0.3811768617888447,0.07273592171773914,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,scip-9.2.0,1295.4513302820123,1295.258677,0.19265328201231569,0.014871518327931021,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,cbc-2.10.12,3382.5623697909905,3382.01,0.5523697909902694,0.01632992183450561,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,gurobi-12.0.0,93.13737345300616,92.92217206954956,0.215201383456602,0.2310580333953534,14760,12096,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,highs-1.9.0,914.8821938300098,914.7750725746156,0.10712125539419048,0.0117087485270365,14760,12096,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,scip-9.2.0,1740.335277050006,1740.253473,0.08180405000598512,0.004700476459033164,14760,12096,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,cbc-2.10.12,2159.285045234996,2159.1,0.18504523499586867,0.00856974559260795,14760,12096,M
pypsa-power+ely+battery-mod-1-1h,gurobi-12.0.0,12.236844244005624,11.621657133102415,0.615187110903209,5.027334651289415,87611,201491,M
pypsa-power+ely+battery-mod-1-1h,highs-1.9.0,42.92343638499733,41.96549272537232,0.957943659625009,2.2317496927152627,87611,201491,M
pypsa-power+ely+battery-mod-1-1h,scip-9.2.0,191.9503851979971,191.132434,0.8179511979971039,0.4261263644526611,87611,201491,M
pypsa-power+ely+battery-mod-1-1h,cbc-2.10.12,160.5621593419928,158.92,1.6421593419928229,1.0227561392563675,87611,201491,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,gurobi-12.0.0,5.353248333994998,4.680645942687988,0.6726023913070094,12.564378660256597,92084,91288,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,highs-1.9.0,20.223275363008725,19.44196844100952,0.781306921999203,3.863404458351616,92084,91288,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,scip-9.2.0,85.2049357460055,84.631518,0.5734177460055037,0.6729865365016557,92084,91288,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon48_Day29-73-1h,gurobi-13.0.0,638.3940696189966,637.9731101989746,0.4209594200219726,0.06594037132475364,35280,41472,M
OEMOF-result-object-1-8760ts,gurobi-13.0.0,0.6534196279826574,0.0906651020050048,0.5627545259776526,86.12452119246544,70081,43801,M
OEMOF-result-object-1-8760ts,highs-hipo-1.12.0-hipo,2.08113107297686,2.08113107297686,0.0,0.0,70081,43801,M
OEMOF-result-object-1-8760ts,highs-ipx-1.12.0-hipo,1.7054353590065148,1.7054353590065148,0.0,0.0,70081,43801,M
OEMOF-result-object-1-8760ts,highs-1.12.0,0.8403084329911508,0.3201122283935547,0.5201962045975961,61.90538904220115,70081,43801,M
OEMOF-result-object-1-8760ts,scip-10.0.0,1.9427114709978923,1.528731,0.41398047099789226,21.309416101056282,70081,43801,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,gurobi-13.0.0,36.3760397110018,36.24792695045471,0.12811276054708998,0.35218996230736666,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,highs-1.12.0,443.76557445101207,443.5246942043304,0.24088024668168373,0.05428096737329832,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetPTDF_Horizon24_Day314-73-1h,scip-10.0.0,1297.782058968005,1297.58344,0.19861896800489376,0.015304493280083974,17640,20736,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,gurobi-13.0.0,67.22867889099871,66.98099780082703,0.24768109017168172,0.3684158223207981,14760,12096,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,highs-1.12.0,792.7611262249993,792.6931648254395,0.06796139955986291,0.00857274622981126,14760,12096,M
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon24_Day29-73-1h,scip-10.0.0,1735.6318785100011,1735.547615,0.08426351000116483,0.004854918317904086,14760,12096,M
pypsa-power+ely+battery-mod-1-1h,gurobi-13.0.0,12.232629403995816,11.566174983978271,0.6664544200175442,5.448169792504671,87611,201491,M
pypsa-power+ely+battery-mod-1-1h,highs-1.12.0,42.75250789301936,41.962942123413086,0.789565769606277,1.846829130075893,87611,201491,M
pypsa-power+ely+battery-mod-1-1h,scip-10.0.0,192.19264764600663,191.346,0.8466476460066303,0.440520309375228,87611,201491,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,gurobi-13.0.0,3.9956617209827527,3.498706102371216,0.4969556186115369,12.437379671102594,92084,91288,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,highs-hipo-1.12.0-hipo,29.08599032901111,29.08599032901111,0.0,0.0,92084,91288,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,highs-ipx-1.12.0-hipo,14.25726865499746,14.25726865499746,0.0,0.0,92084,91288,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,highs-1.12.0,20.28728218798642,19.74760293960572,0.5396792483807005,2.6601850527828903,92084,91288,M
times-etimeseu-france-elec+heat-multi_stage-1-64ts,scip-10.0.0,85.28868966398295,84.687988,0.6007016639829459,0.70431573793614,92084,91288,M
DCOPF-Carolinas_uc_2M-997-1h,gurobi-10.0.0,184.23848293099945,182.93292593956,1.3055569914394596,0.7086233943472133,131278,220143,M
DCOPF-Carolinas_uc_2M-997-1h,highs-1.5.0.dev0,3525.2442276420006,3523.8259360790253,1.4182915629753552,0.04023243416312281,131278,220143,M
DCOPF-Carolinas_uc_2M-997-1h,scip-8.0.3,1690.366356765997,1688.913651,1.452705765996825,0.08594029100153984,131278,220143,M
OEMOF-v3-invest-optimize-only-storage-with-fossil-share-1-8760ts,gurobi-10.0.0,6.998566276997735,2.964545965194702,4.034020311803033,57.64066741872106,61327,61329,M
OEMOF-v3-invest-optimize-only-storage-with-fossil-share-1-8760ts,highs-1.5.0.dev0,9.893928140998469,9.350659608840942,0.5432685321575264,5.49092862223579,61327,61329,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day314-73-1h,gurobi-10.0.0,72.64847397499398,72.55532789230347,0.0931460826905095,0.1282147822163077,17640,19584,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day314-73-1h,highs-1.5.0.dev0,1437.052391887999,1436.92515873909,0.12723314890899928,0.008853758542640217,17640,19584,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day314-73-1h,scip-8.0.3,2064.428272304001,2064.291321,0.13695130400083144,0.006633861095497749,17640,19584,M
genx-2_three_zones_w_electrolyzer-3-1h,gurobi-10.0.0,162.82919910599594,161.7920229434967,1.037176162499236,0.6369718503768306,177437,232867,M
genx-2_three_zones_w_electrolyzer-3-1h,highs-1.5.0.dev0,2020.945545456998,2019.750935792923,1.1946096640749602,0.05911142270806817,177437,232867,M
genx-2_three_zones_w_electrolyzer-3-1h,scip-8.0.3,860.5459594830027,859.126539,1.419420483002682,0.16494418076815318,177437,232867,M
pypsa-power+ely-co2-mod-1-1h,gurobi-10.0.0,15.572791781996784,14.642575979232788,0.9302158027639962,5.973340013698696,61329,140170,M
pypsa-power+ely-co2-mod-1-1h,highs-1.5.0.dev0,54.758129535999615,54.0820894241333,0.676040111866314,1.2345931418673919,61329,140170,M
pypsa-power+ely-co2-mod-1-1h,scip-8.0.3,91.18536139099888,90.478416,0.7069453909988823,0.7752838615921377,61329,140170,M
DCOPF-Carolinas_6M-997-1h,gurobi-10.0.0,6.414908222999657,4.94595193862915,1.4689562843705062,22.899100553049095,122017,199255,M
DCOPF-Carolinas_6M-997-1h,highs-1.5.0.dev0,12.469230205999338,10.995418787002563,1.4738114189967746,11.819586250702772,122017,199255,M
DCOPF-Carolinas_6M-997-1h,scip-8.0.3,99.88859445900016,98.475267,1.4133274590001577,1.4149037401665172,122017,199255,M
DCOPF-Carolinas_uc_2M-997-1h,gurobi-11.0.0,148.66638551500364,147.25257897377014,1.4138065412334981,0.9509927454924332,131278,220143,M
DCOPF-Carolinas_uc_2M-997-1h,scip-8.1.0,1747.9352829659983,1746.600561,1.3347219659983693,0.07635991898587546,131278,220143,M
OEMOF-v3-invest-optimize-only-storage-with-fossil-share-1-8760ts,gurobi-11.0.0,6.572313237003982,5.911365032196045,0.6609482048079371,10.056553620825797,61327,61329,M
OEMOF-v3-invest-optimize-only-storage-with-fossil-share-1-8760ts,highs-1.6.0.dev0,9.838755083997968,9.270106554031372,0.5686485299665964,5.779679696382143,61327,61329,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day314-73-1h,gurobi-11.0.0,64.95029849100683,64.87149715423584,0.07880133677099366,0.12132559603541264,17640,19584,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day314-73-1h,highs-1.6.0.dev0,1415.8749581310112,1415.7934212684631,0.08153686254809145,0.0057587615403355994,17640,19584,M
Sienna_modified_RTS_GMLC_DA_sys_NetTransport_Horizon24_Day314-73-1h,scip-8.1.0,2066.2632398620044,2066.148553,0.1146868620044188,0.005550447774121858,17640,19584,M
genx-2_three_zones_w_electrolyzer-3-1h,gurobi-11.0.0,159.25410359598754,158.3776409626007,0.8764626333868364,0.550354818868805,177437,232867,M
genx-2_three_zones_w_electrolyzer-3-1h,highs-1.6.0.dev0,1949.0665646639973,1948.255652666092,0.8109119979053503,0.04160514641249027,177437,232867,M
genx-2_three_zones_w_electrolyzer-3-1h,scip-8.1.0,861.0090772209951,859.80844,1.2006372209950769,0.13944536158321005,177437,232867,M
genx-2_three_zones_w_electrolyzer-3-1h,cbc-2.10.11,946.4580657000042,945.55,0.908065700004272,0.09594357456636633,177437,232867,M
pypsa-power+ely-co2-mod-1-1h,gurobi-11.0.0,13.626784847001543,13.054906845092772,0.5718780019087717,4.196719977086953,61329,140170,M
pypsa-power+ely-co2-mod-1-1h,highs-1.6.0.dev0,54.98467563001032,54.40937185287476,0.5753037771355594,1.0462983923134428,61329,140170,M
pypsa-power+ely-co2-mod-1-1h,scip-8.1.0,91.09395524399588,90.49547,0.5984852439958814,0.6569977584054112,61329,140170,M
pypsa-power+ely-co2-mod-1-1h,cbc-2.10.11,46.06935445399722,45.49,0.5793544539972189,1.2575701588693544,61329,140170,M
DCOPF-Carolinas_6M-997-1h,gurobi-11.0.0,6.118034805011121,4.8771679401397705,1.2408668648713501,20.282115163107424,122017,199255,M
DCOPF-Carolinas_6M-997-1h,highs-1.6.0.dev0,12.111687175987754,10.672200202941896,1.4394869730458577,11.88510693951656,122017,199255,M
DCOPF-Carolinas_6M-997-1h,scip-8.1.0,99.96487699600402,98.731453,1.2334239960040208,1.2338573637752042,122017,199255,M
DCOPF-Carolinas_uc_2M-997-1h,gurobi-12.0.0,114.50257539800076,113.37179017066956,1.1307852273312022,0.9875631385588434,131278,220143,M
DCOPF-Carolinas_uc_2M-997-1h,scip-9.2.0,1749.1609647970035,1747.842311,1.318653797003435,0.07538779012007449,131278,220143,M
OEMOF-v3-invest-optimize-only-storage-with-fossil-share-1-8760ts,gurobi-12.0.0,6.1255438690132,5.522173881530762,0.6033699874824379,9.850063935296546,61327,61329,M
OEMOF-v3-invest-optimize-only-storage-with-fossil-share-1-8760ts,highs-1.9.0,9.93315168999834,9.36038899421692,0.5727626957814191,5.766172848826341,61327,61329,M
